text,binary,multiclass,id
"#USER# #USER# Liberals live in perpetual fear that they won't get their way on everything. That's why they riot when they lose, so count on months of rioting after the mid-term elections.",Not Hope,Not Hope,2786
"Check-out what we do..
Kindly like and retweet please..
° Coursera #sabinus #room419 #HappyBirthdayPere Hope Uzodinma Imo State Tiwa Big Tems #Wizkid Shola Mary Odili Panty ° #URL#",Not Hope,Not Hope,6924
"#USER# I wish tfg was up there, clinging on, till he drops to his 😵!",Hope,Unrealistic Hope,3576
"#USER# Women crave mystery.

They thrive in their own ignorance because they aspire to submit to a man who will lead them through their ignorance.

Mystery is proof that they won't need to worry about handling everything themselves.

If they knew everything, they'd know that they did.",Not Hope,Not Hope,3104
"Hiding? I'm hiding nothing. I just won't speak of desire to others.

Do you mortals not have a rule about spoken wishes never coming true? Hm? What do you mean that's not the same?",Not Hope,Not Hope,2680
"I’m fascinated by the recent trend of politicians “failing up” — losing a down-ballot race, then running for higher office. The track record is what you’d expect though. #ncpol #URL#",Not Hope,Not Hope,1474
"#COVID19 #VariantDashboard - #Arkansas 

&gt;&gt; BA.5 cases (Spike L452R) is the dominant circulating lineage in Arkansas &lt;&lt;

Sequence Count -ALL: 16,577 (+1)
Sequence Count - Omicron: 4531 (+1)
% of SARSCoV2 samples sequenced: 1.92%

https://t.co/PFtBAhRUPv

Updated on 6/27/2022 #URL#",Not Hope,Not Hope,3781
"#USER# #USER# #USER# #USER# #USER# #USER# #USER# I believe you believe that.

Luckily, that belief of yours is of little consequence.

The unborn have won a massive victory.",Not Hope,Not Hope,4302
"I wish I didn't have to work to ""earn"" my rightful place as a human of this earth. Just let me fucking live my life without having to stress 24/7",Hope,Unrealistic Hope,924
I wish i had some more veggies and i wish i made flat bread #URL#,Hope,Unrealistic Hope,7774
"1/17  🧵🧵 on Ancient Mediterranean QUEER ICON, Sappho, and what I’m calling her *somatic spirituality.*  

Born around 615 BCE on the Asian side of the Aegean Sea, Sappho is most famous for being a Lesbian poet—both as in “from the isle of Lesbos” &amp; as in “female-female desire.”",Not Hope,Not Hope,4212
#USER# did u see the little women x s4 byler-elmike love triangle parallel ?!?????  i’m feeling so hopeful now oml,Hope,Generalized Hope,7217
"Drivers today seemed extra angsty, rammy, &amp; using their horn as act of agression.

On flip side, I lost count of drivers waving as I walked by smiling in pink Def Leppard shirt, jorts &amp; pink Chucks.

I've been at a loss for positivity, but trying to put some out into the world. #URL#",Not Hope,Not Hope,162
"bitches who always cook with cherry tomatoes have their life together, i aspire to be one of them 😌✨",Hope,Realistic Hope,5497
"#USER# Raph is enjoyable for his hotheadedness

I enjoy the 03 counterpart and believe in the newest TMNT he's the leader which is an interesting take on the team formula",Hope,Realistic Hope,3440
#USER# That doesn’t happen in the public schools. Stop your faux outrage. No one cares who you pray to.,Not Hope,Not Hope,976
Look I love the 2004/2007 logo but I just love the 2002 logo a bit more also I love how thin it is only thing I would say is I wish it was a big bigger bit other than that that’s it #URL#,Not Hope,Not Hope,1927
#USER# I hope you do the right thing and do anything to keep KD. The #Nets fanbase has suffered long enough and you can't just waltz in here and expect us to be okay losing it all. Been a lifelong fan and I just wanna see us win it all ONCE. We've been laughed at enough,Hope,Generalized Hope,5086
"#USER# Which is why I wrote ""fault"" in quotes. Can only write so much with the cap on character count :p",Not Hope,Not Hope,6316
#USER# Yes. You can see how Amber romanticised Johnny’s abuse at the beginning too (“love is the only reason we go for the throat”). Megan &amp; MGK’s public performance has been giving me those vibes but I was hoping my gut feeling about it was wrong.,Hope,Generalized Hope,2396
#USER# #USER# #USER# Lets point this out. You expect teens whos entire social standing is controlled by this person to just ignore what he is implying they do. That is just stupid. No teen is going to ruin their football career in school by refusing to pray with this guy who controls every aspect-,Not Hope,Not Hope,3972
"#USER# #USER# #USER# #USER# #USER# #USER# Correct, I think it’s morally corrupt to inject one’s own views when providing a service. Especially one that could have serious health repercussions n it’s logically bad business practice as well. Ppl expect good service when they spend their $",Not Hope,Not Hope,8212
Why did I get blocked 💀Shouldn't this apology be addressed to black people? who were most affected by the tweets you made? Did It upset you that I didn't sugarcoat this response to make it more tasteful to you? or do you just expect everyone to be ok with what you said 😭😭,Not Hope,Not Hope,5559
Anticipate something huge coming soon to the #USER# marketplace 🔥 Get ready (My 500k Monthly Blueprint) with mega contests and prizes. Stand a chance to win a (Toyota Camry Muscle 010) Unveiling full details soon #expertnaire #digitalmarketer,Not Hope,Not Hope,1610
#USER# #USER# #USER# #USER# How are Black Lives Matter protests against the systemic racism that black people face the same as MAGA supporters hoping to kill politicians and overturn an election?,Hope,Unrealistic Hope,1146
1) NextJS is a really cool React Framework that allows you to use SSR &amp; SSG &amp; ISR without setup any express server. And I am in love with it.. (I wish I can be an intern at Vercel...) It is a super cool framework.,Hope,Realistic Hope,3612
"#USER# #USER# #USER# They're not usually intended to work in crucible, hence being labeled anti-champion mods. Sometimes things just bug out in ways they couldn't anticipate. Not like it matters since most people will just run Arby for NFs anyway",Not Hope,Not Hope,5197
"❗️❗️❗️❗️ATTENTION❗️❗️ ❗️❗️

DO YOU KNOW NEXT SEMESTER IS FULL OF HALL WEEKS AND PROGRAMS???👀

ANTICIPATE…..🔥

GET UPDATES ON ALL LIVE EVENTS HERE !!!!",Not Hope,Not Hope,7187
"On Bola Tinubu Certificate threats, Buhari faced with similar saga and he won the Presidency twice.

BAT is next Nigeria President come May 2023 InshaAllah. #URL#",Not Hope,Not Hope,4258
#USER# I had a chair in there for a while but it was really cumbersome in that small of a space. I'll add a shower stool to the wish list.,Not Hope,Not Hope,3302
"“I pray you find/found the person of ya dreams n they break ya heart 🙃”…

EACH AND EVERY FUCKING TIME",Hope,Unrealistic Hope,725
"When this song ends, may a new song begin, hoping that I'll be a little happier. — from ""00:00 (Zero O'Clock)""",Hope,Generalized Hope,3567
"Are the Twelve otherwise engaged? I was given to believe they were your doms. If you truly believe them to be your doms, why do you not repeat the trick that served you so well in Carteneau and let them dick you down?",Not Hope,Not Hope,2544
#USER# The majority votes in Scotland insist on the reclqmation of our independent statehood. Do you not believe in democracy?,Not Hope,Not Hope,5322
"With increased risks of being attacked online, Whiting School experts are researching and finding ways to combat them, including ways to anticipate and avoid cyberterrorists. 

#EngineeringMagazine #HopkinsEngineer #URL# #URL#",Not Hope,Not Hope,2888
bro everyone is like they’re sound checking this they’re sound-checking that. bro i don’t believe u,Not Hope,Not Hope,3426
"#USER# I'm not Muslim and I'd break out a headscarf just to mess with them. Or finish my sentences with Inshallah. You're right about not subjecting minority groups to more hate than they already receive, though.",Not Hope,Not Hope,928
"Gausman seems to have really good command, life on his fastball, and depth on the splitter early on. 

The Sox just need to wait him out, grind at-bats, push his pitch count up, and attack any mistakes!

#RedSox | #DirtyWater | #MLB",Not Hope,Not Hope,5102
"#USER# #USER# #USER# #USER# #USER# A bit rich coming from you dont you think? 💀 retiressi retired from europalona, I expect nothing more from him",Not Hope,Not Hope,3795
"[New Design!] The Arctic Ocean Counted Cross Stitch Kit #crossstitch #space #alaska #arcticocean #Antarctica #world #planet #Earth 
38 DMC Colors
Stitches: 107 x 107
Size on 14-count: 8 x 8 inches
Size on 18-count: 7 x 7 inches
https://t.co/dJSAJpfnk0 #URL#",Not Hope,Not Hope,857
#USER# #USER# #USER# Lol I almost thought he was being sincere too - there are waaaay too many liberals that actually believe this lol but I saw where he “heard it on Rachel Madcow so it’s true” lol,Not Hope,Not Hope,5494
#USER# Last time I checked the sc ruling makes no difference. Ppl can still kill their unborn babies up to 9 months in some states. Wtf is all the fuss. They wanna be murderes let them  their body their choice wish they fought this hard over the vaxx  bullshit,Hope,Unrealistic Hope,4575
Can't believe WWE got the Honda voice over guy to come to their show tonight,Not Hope,Not Hope,4844
"#USER# #USER# #USER# I saw 2000 Mules because I wanted to know why Trump supporters were so convinced by it. It was compelling but I have a questions and criticisms of it. You on the other hand will not even watch the J6 hearings. You do not want truth, but only confirmation of what you believe.",Not Hope,Not Hope,6208
"20-Count Atkins Endulge Peanut Butter Cups, as low as $8.39!
*coupon on page

https://t.co/KKZ3KsM8Zf

MUST Select Sub and Save to get lowest price. Can cancel subscription after item ships! #URL#",Not Hope,Not Hope,2280
