text,id,binary,multiclass
"Ben,  I'm Irish myself and I believe that Rugby  is a grand game of the GAA sports are all grand sports but then each to their own grand sport or sports for that matter, of lord John you would have to bring the violence into it wouldn't you anyway that my own opinion",2868,Not Hope,Not Hope
"Looks like Bowser join the team in Mario + Rabbids: Sparks of Hope!  I’m SO glad that Ubisoft didn’t delay the game, they we’re so happy! #URL#",7039,Hope,Generalized Hope
I hear such good things about this Monday night queer party. I hope it lives up to the hype (read: the music is good),1879,Hope,Generalized Hope
"Sarah and Paul, I'm still hoping to wake and find that the last week plus has been a really really bad dream",8152,Hope,Unrealistic Hope
"John and Sarah, That's kind of the point.  Any religion should be able to pray any time any place WITHOUT discrimination.",8096,Not Hope,Not Hope
"Concept I wish I could turn into a fic but hnnn too many wips already  Reigen manga ending drags on. He gets cursed but it doesn't immediatly start messing with him, he is fine at first. He is the great reigen after all.  Didn't he just tell tome he wasn't psychic?",4776,Hope,Unrealistic Hope
"Joe,  She is only a leader in the Democrat party and I sure wish the voters that put her in congress would wake up and kick her out.",5830,Hope,Unrealistic Hope
"John,  I want to believe it's fake, peep the spelling, or a prat, but everyone that was there tells me it looked to be legit",1096,Not Hope,Not Hope
what  is  love  ?  love  is  patient.  love  is  kind.  love  is  selfish.  love  is  friendship  set  on  fire.  love  is  blind.  love  is  helpless.  love  is  jealous.  love  is  hopeful.  love  is  selfless.,4181,Hope,Generalized Hope
"Mike and Ethan, Either way we didn’t start white, that’s for damn sure. If you believe the Bible, we started in the Middle East. If you believe science, we started in Africa.  Also, pretty sure Egypt was the first real civilization.",4290,Not Hope,Not Hope
#CardoftheDay. Success and holistic completion. Something is being completed and you have the desire and fire to start something new. Acknowledge and celebrate the achievement of a personal goal. #ChhaviTarot #dailytarot #dailytarotreadings #Taroteveryday #tarotonline #URL#,6921,Hope,Generalized Hope
"Chan...  What I RLLY admire from him and aspire to learn:  - Selflessness  - Consistency in doing something, pursuit  - Awareness of surroundings and people's feelings #URL#",1663,Hope,Realistic Hope
"Tom,  this is the level every ""she x on my y til I z"" should aspire to be at. incredible work",3479,Hope,Generalized Hope
Physically active learning is proven to:  Make concepts easier to understand Increas confidence Reduce anxiety Improve concentration Boost physical activity levels  Here's 10 simple ways of adding movement into your lessons   #URL#  #PrimaryPE #PAL,2892,Not Hope,Not Hope
"Paul,  M just in my 2nd month brr i just hope things wokout as planned ",7864,Hope,Generalized Hope
"12k words finalized (edited/polished) for today. This is easy with a clean first draft, something I only did for 60k words. If I maintain this speed, then by the end of this week, I'll be in messy-first-draft territory. Here's hoping that goes well. ;)",7069,Hope,Generalized Hope
"Jack,  I always try and use the next comparable fast food nutrition guide if the place has no cal count- eg like I had chinese the other night and used Panda Express to gague against while rounding 100-400 cals up depending on how more oily the food feels compared to what I’m-",3423,Not Hope,Not Hope
"Matt,  You will not get all the best, but he will bear the loss of himself, but you will find someone who will not let you get scars and inshaAllah",3455,Hope,Realistic Hope
"Happy Birthday Seohyun! My ult! You are the very best of us, and the type of person we should aspire to emulate in many facets of life. I always try to copy your steadiness.   We will be here for you always!  #__ #SeoLuckyToMeetHyun    #URL#",6351,Hope,Generalized Hope
"Sam and Sam, 20 years since I was there and I still yearn for that view nearly every day.",6449,Hope,Unrealistic Hope
"Nobody in his right frame of mind would ever wish ill will to anyone, but you're the one speaking of your own devil. You don't have critics anymore because you're no longer relevant. #URL#",7971,Not Hope,Not Hope
"Peter,  I love how a lot of people on here are commenting stuff like: ""Must be nice to have that kind of privilege?!"" Yeah, it is. That's what we all aspire to have. I'd much rather live in a society that rewards the successful, rather than one in which everyone eats dog shit.",4625,Hope,Realistic Hope
"Everyone, Which, it seems he might have. Scotus declined to hear that evidence. So if that’s true fuck that coach but otherwise pray away to your make believe daddy in the sky. Ifgaf",5290,Not Hope,Not Hope
"Mike,  last year we had a deluge of rain fall on our little sprouts (cilantro, mint, basil, dill) and everything died  we cheated this year and bought some already grown ones so I am hopeful",2849,Hope,Generalized Hope
"Customers expect you to anticipate their needs before they do, which is why customer-centric communication is vital. By using a CPaaS software like ours, you can track customer patterns and send tailored messages directly to them. Book a demo today! #URL# #URL#",6059,Not Hope,Not Hope
"It's my dad's bday and my grandma is here. She made some of the most nostalgic and delicious dishes ever, and i have no idea about the cals on them. I'm freaking out bcs i can't count it, but i will eat a little bit of everything since I've only had 300 till now.",1299,Not Hope,Not Hope
"Mike and Joe, I very well may. But I dont need a rental. I'm good here for as long as I want. That doesn't mean you're not a gentrifier. But again, what I want is for this city of immigrants, that I am very grateful for, is to always keep it's arms wide for those who wish to join.",5909,Not Hope,Not Hope
"I yearn for a day where people no longer refer to any and all pixel art as ""retro-inspired"" or ""nostalgic"", as if the technique wasn't still in use everyday and therefore more contemporary than retro.",6703,Not Hope,Not Hope
every day i wish i could be making art and then i come home from work and stare at my stupid little phone instead,1001,Hope,Unrealistic Hope
"Tom and Sam, Take into consideration that women in several countries, can expect financial gain from the same people who consume l*li, if they are the ones keeping themselves petite w pigtails and school girl skirts. It’s an ouroboros.",4478,Not Hope,Not Hope
We can't wait to see you this week at ISTE 2022! We are at booth #2735 and hope you'll swing by to see us!   Drop a comment below on your favorite exhibitor of the day!   #işte #Qball #ISTE22 #ISTELive #ISTE2022 #student #URL#,6873,Hope,Generalized Hope
"Michael and Nick, Read the article. “What I can tell you is that the studio has already penned up a draft for a film about Jack Sparrow, so they are very hopeful that Johnny will forgive them and return as his iconic character,” the source claimed.",2967,Hope,Unrealistic Hope
"Eric,  please im obsessed also hoping and praying s2 comes out before school starts again bc i could not handle having to wait until ive done 4 hrs of hw to watch it",1554,Hope,Generalized Hope
"Go follow Tom,  because fuck all of you have some self respect and aspire to do something with your lives like he has ya dopes  Love ye’all #URL#",4100,Not Hope,Not Hope
"Sam and Matt, Hell yeah, let’s go! I’m really hoping to publish this year after having been too busy to even submit during Covid stuff",151,Hope,Realistic Hope
"good for you, you're doin' great out there without me, baby, God, I wish that I could do that",8095,Hope,Unrealistic Hope
"James,  Obviously they sip the wine of self worship foregoing the logic of any standing amendments to constitution and how to add new ones. They are now burdened with the 2/3 rule to get what they desire. Lacking persuasive skills; they just know how to threaten people.",5601,Not Hope,Not Hope
"Personally? I saw neural nets as a *complementary* approach, which clearly demonstrated value in some area; I didn't anticipate what we've seen over past decade. One thing's for sure: AI will continue to surprise us, and we'll come to laugh at many opinions we now hold. [30/30]",2742,Not Hope,Not Hope
"Everyone, Like anybody I was hopeful James,  would get authorization prior to tomorrow. But there's no real requirement of that. So at this very late stage, I'm not particularly hopeful of that any longer.  The James,  continues to do BigPharma's bidding.  This is wrong on SO many levels!",6573,Not Hope,Not Hope
inshallah i need Cena to start off Raw so i don’t have to focus on the whole episode,1566,Hope,Realistic Hope
"Sarah,  Gods we feel like she'd be great friends with Gauge. The expression and hopeful clenched fist is what convinced us",673,Hope,Generalized Hope
Ughh it looks so beautiful at Progressive field today!! Wish I could be there!! #Fortheland,3317,Hope,Realistic Hope
"John,  I hope when its found out how they betrayed the American people that we take everything from that family and I do mean EVERYTHING  We leave that family broken, separated, and lost to time  And last, they use Biden's burial place as a public restroom",1585,Hope,Unrealistic Hope
