text,binary,multiclass,id
"#USER# Un capítulo muy bueno, mostrando la fragilidad de nuestra adorada Lady Osita y como va a ser su transformación. Estoy deseando ver el capítulo 9...uffff.",Not Hope,Not Hope,2408
En la fogota que hicimos hoy en la universidad empezamos a contar historias paranormales y una chica contó que tuvo parálisis del sueño y  vio que algo entró al cuarto y se hizo en la cama y empezó a tener sexo con ella jsjsjsj,Not Hope,Not Hope,1761
"🔥¡A pesar de tener #Messi más balón de oro, el siempre estará muy detrás del GOAT 🐐🇵🇹 #USER# Ronaldo en la mayoría de los puntos del Balón de Oro logrado! Eso dice mucho! 🤔  #Ronaldo𓃵 #CR7𓃵   #VIVARONALDO #GOAT𓃵7 #Bicho #CR700𓃵 #CristianoRonaldo𓃵 #HalaRonaldo #CR7𓃵بث #URL#",Not Hope,Not Hope,351
#USER# A esperar más info. En radio acaban de decir que se originó en una cocina.,Not Hope,Not Hope,8544
"#USER# Todo México sabemos que el señor ya no está en sus cabales. Su trastorno de personalidad es cada día más evidente,también dijo que la corrupción era buena,que era una forma de financiamiento. Creo que es un peligro real para la estabilidad del país y su viabilidad.",Not Hope,Not Hope,3360
"Eso ha sonado muy...cursi, pero todos necesitamos pequeñas muestras de afecto que nos animen a tener energías en el día a día.   —Respondió mirando sonriente a la doctora, dándole unas pequeñas palmadas en su hombro —  Animó doctora, en cuanto menos lo espere tendrá a su + #URL#",Hope,Generalized Hope,660
"mi dolor es mi santo, ese al cual le rezo tanto",Not Hope,Not Hope,3579
#USER# Tomó las llaves del coche y se subió el mismo para emprender rumbo hacia el lugar acordado. Tras unos minutos estuvo allí y tocó la bocina esperando que el pogue apareciera.,Not Hope,Not Hope,4517
"No creo que la culpa sea de Pellicer ni mucho menos aunque soy de la opinion de haber seguido con Mel, tambien comprendo que es muy dificil entrenar a un equipo que cada partido se autoexpulsa un jugador, pero indefendible es que ponga a jugar a Ndiaye",Not Hope,Not Hope,961
"Este año llevaré al menos, una partida y una charla ❤️ A mayores, lo que surja 🎉 ¿Alguien llevará La novia de Barbazul o Vaesen? Deseando jugar 😊 #URL#",Not Hope,Not Hope,2206
GONZA TE REZO CHABON ME SACA TODAS LAS DUDAS DE ENCIMA CAPO,Hope,Generalized Hope,0
"...y conocidos, con  la esperanza de que llegue finalmente a esos ignorantes semovientes (no ""ignorantas semovientas"", aunque ocupen carteras ministeriales). Lamento haber aguado la fiesta a un grupo de hombres que se habían asociado en defensa del género y que habían firmado...",Not Hope,Not Hope,4816
ACREDITADO PARA LOS BUNKEEEEEEEEEEEEEERS!!!!!!!! L Felicidad es poco!!  NO SABES CUÁNTO TE ESPERÉ!!!!!!! #USER# #URL#,Not Hope,Not Hope,7814
"Se sentía fatal, nunca entendió el punto del otro, pero pensar que Eddie podría llegar a hacerse algo, era algo que realmente nunca desearía.   Por mucho que el contrario no quisiera abrazarlo o este enfadado, lo abrazaría igual.",Not Hope,Not Hope,4677
"#USER# Todo el día intentando entrar. He dejado que mis hijos Joaquín y Tania de 5 y 6 años fueran solos al colegio porque no podía esperar a probar la actualización. Sigo sin poder entrar. Alguien tendrá que ir a recogerlos, porque yo seguiré esperando a que vuestro servidor funcione.",Not Hope,Not Hope,192
"""Conviene reír sin esperar a ser dichoso, no sea que nos sorprenda la muerte sin haber reído.” Jean de la Fruyere",Not Hope,Not Hope,6317
jimin cómo modelo lo mejor que nos pasó gracias no saben cuánto esperé éste momento es hermoso precioso divino,Hope,Generalized Hope,6748
"#USER# #USER# Una pregunta seria porque creo que tiene mucho que ver... su cuenta la saco antes de los Panamá paper o después? pregunto porque las restricciones y los peros, vinieron a raíz de ese incidente... mi cuenta la abrí antes y no se a deshabilitado nunca",Not Hope,Not Hope,8126
"Sí el club trabaja por una vez en su vida, largaría a Capote y Duda hoy mismo (son los qué van a terminar de rematar la última esperanza de volver al fútbol profesional), fichar a Chema Aragón y un perparador físico y veremos un rayo de luz a la esperanza",Hope,Generalized Hope,8804
"Este hombre me hace plantearme mi sexualidad muy fuertemente, creo que la gente le ha funado por lo guapo que es #URL#",Not Hope,Not Hope,281
"Encontré mi arrancada de plata después de casi dos años y lo único que siento es esperanza debmi vida jajajajaj, gracias universo",Hope,Generalized Hope,6335
#USER# Queréis que os respeten rezar a un muñeco de madera y vosotros no respetais los derechos que tenemos. Malditos fariseos. Hipócritas!!,Not Hope,Not Hope,4729
#USER# #USER# #USER# #USER# Que decepción Esperando el CAMBIO  y ver estas joyas!,Not Hope,Not Hope,2416
"#USER# La quimera es horrible, al menos el pseudogigante lo puedes ver bien  Pero con la quimera no puedes, solo puedes correr y rezar que tengas una buena escopeta",Not Hope,Not Hope,2326
"ㅤ A estas alturas el anhelo de Barty le resulta casi tan doloroso como el propio.  Pero aprendió su lección, no tiene intención de intervenir en una conversación de ese tipo con Andromeda. Lo compadece. ㅤ",Not Hope,Not Hope,1324
#USER# Alberto cuando Chávez elimino los casinos y carreras de caballos eras Chavista creo los CDI elimino la bonificación del salario creo la mejor ley del trabajo etc etc... Dejaste de ser chavista?,Not Hope,Not Hope,6857
"no para menos, muerte a los machitos asquerosos que divulgan fotos de cuerpos desnudos de mujeres,  muerte a los que se creen dueños de lo ajeno, asco y repudio a los hombres y a las mujeres que apoyan este tipo de actos, les deseo mucho amor y felicidad, les hace falta✨😘",Not Hope,Not Hope,4180
"«Me señalaban de ser operador directo de los obispos, en especial del cardenal Brenes, así como de monseñor Álvarez y monseñor Báez (@silviojbaez) que fueron quienes -según ellos- me habían preparado en política nacional».  #USER# #USER#    #URL#",Not Hope,Not Hope,5903
sé que he dado contra el mundo y he perdido la esperanza… 🎶,Not Hope,Not Hope,6806
"Señor mío y Dios mío, sabes lo que te pido y anhelo en este día, ten compasión y misericordia. 😪🙏 #URL#",Hope,Generalized Hope,8634
Van a esperar que pierda contra Nacional y Libertad #URL#,Not Hope,Not Hope,4934
Yo podría besar casa centímetro de Bill Kaulitz no no no YO DESEARÍA BESAR CADA CENTÍMETRO DE BILL KAULITZ me arranco los pelos y las uñas de la demencia,Not Hope,Not Hope,3013
Tweet 2 Deseando que Caro se presente en mi ciudad el día de mi cumpleaños,Hope,Realistic Hope,107
#USER# Creo recordar que fuiste tú quién se quedó mi BT3 para Wii verdad? 😂,Not Hope,Not Hope,6812
"Si,pero desearía que vieras mis notas y supieras todas las cosas que no te pude decir ese día",Hope,Unrealistic Hope,1549
"-- Otro mes juntos, el primero de esposos... En un largo camino que ansío recorrer.  Te amo, mi vida.  ¿Por qué las mujeres no podemos regalar flores también? Ah ah ah, costumbres tontas. Espero te guste este hecho especialmente para compartir juntos. #URL#",Hope,Generalized Hope,2630
Tener un sueño bien mamalon  Un stremer grande realiza un sorteo donde te ayudará a crecer esto siendo 5 ganadores cada uno con un stremer y tú entrando en plan no pierno nada,Hope,Generalized Hope,4232
"#LuanaVolnovich No sería mejor que #Pami Regule a los #MédicosdeCabecera , Atiendan y revisen a Sus pacientes Como debe ser ? No los hagan esperar en la calle a ser atendidos  Bajo el sol sin lugar para sentarse ?  #PAMI recibe $ de sus afiliados , porque los descuentos están.",Not Hope,Not Hope,5896
RT #USER# siempre amare el j m sin verguenza de tus historia ....  les rezo #USER#  nunca me lo cambien,Hope,Generalized Hope,118
"#RT #USER# RT #USER# #6Mar || #FelizLunes #Venezuela. Con alegría, iniciamos ésta nueva semana de #Marzo, deseando bendiciones a la Patria. #USER# #USER# #USER# #URL#",Hope,Generalized Hope,2591
"En este momento desearía tener ese amigo sociable para convencerme de salir y dejar mis responsabilidades 🤣 ,lo malo que ni existe.",Hope,Unrealistic Hope,8269
"No es un deseo, no es un anhelo, no es un capricho, es una NECESIDAD tener una cita en un museo con mi persona especial mientras admiramos todas las obras posibles o debatimos sobre ellas, o una cita en un parque con acuarelas mientras pintamos sobre los lienzos.",Not Hope,Not Hope,3857
#USER# También rezo mucho por usted señora. Porque se que usted logra ser elocuente y capaz como para no recurrir a bajezas de ninguna clase o tipo. Escuchare solo propuestas orientadas al presente y futuro de MÉXICO dejando de lado TODA diferencia. Yo votaría por usted. Yo y cualquiera,Hope,Generalized Hope,6389
"#USER# A esperar la respuesta de EU, que no se vislumbra muy amigable.",Not Hope,Not Hope,8148
Yo no se si me tocó un tóxico o no 😅. En este momento desearía haber nacido en Febrero 😳 #URL#,Not Hope,Not Hope,2979
#USER# disfrútala yo desearía poder volver a verla x primera vez,Hope,Unrealistic Hope,727
Se acabó el sueño mundialista de la Vinotinto de fútbol...  No importa en qué año leas esto,Not Hope,Not Hope,318
"Creo que ya no es enamoramiento, lo veo más como amor #URL#",Not Hope,Not Hope,119
"#USER# Hermoso, Jorge, cuánto anhelo de esperanza hay en tus palabras, Dios nos ayude!! 🙏",Hope,Generalized Hope,3226
#USER# d e verdad que llevo toda la tarde con la esperanza de que me contesten y nada djfjfk #URL#,Hope,Generalized Hope,39
#USER# #USER# les llego a rezar a los dos si se ganan a mami mae,Hope,Generalized Hope,2891
Buenos días . 45 minutos esperando para que me tomen muestra de laboratorio.   Cómo que hay que llegar a las 5 AM para pasar a las 7.,Not Hope,Not Hope,447
"#USER# Denunciado. Otro malnacido salido de la escoria humana más abyecta que celebra el asesinato de alguien cuando no es de su ""bando"". Un engreído anti-fascista más fascista que todos aquellos que tacha de fachas, pues su mayor sueño es ser jefe de una Cheka para asesinar a placer.🤮",Not Hope,Not Hope,5292
#USER# #USER# #USER# Es la pregunta que siempre he deseado hacer a Lester. Gracias por leer mi deseo!🤔,Not Hope,Not Hope,1700
#USER# Deseando llegar a casa para conocer el siguiente capitulooooooooo,Not Hope,Not Hope,1556
Misión cumplida action-man! Seguiremos subiendo clips aleatorios para joderle la vida cuando menos se lo espere. Permanezcan atentos #URL#,Not Hope,Not Hope,1907
RT #USER# SUSCRIBO CON aliento de esperanza que así sea por México y por AMLO ...!!!,Hope,Generalized Hope,3290
RT #USER# #USER# nada me gusta más que apoyar a un otaku en cumplir su sueño otaku!!,Not Hope,Not Hope,4578
"#USER# Mhm! Dijo que aunque no fuera con plata, que alguien te apañe igual ayuda muchísimo   Yo igual le dije que su show era muy bueno y que ojalá tuviera mucha suerte con los clientes, nos deseamos buen día y luego me fui a tomar el bus  Que bonito y que simple es éste World",Hope,Generalized Hope,5401
#USER# El alcohol le hace daño al cerebro. Sus más cercanos podrían dar fe de ello. No sé cómo Dios no me ha dado la oportunidad de tenerla delante. Rezo por ello.,Hope,Generalized Hope,7065
ojala ir al fan futura pero a lo mejor sigo en alemania y---,Hope,Realistic Hope,2389
"ENTENDES ALGO ?  ABUELA JURA LEALTAD ANTE MAYRA MENDOZA Y QUIERE VOTAR ""URGENTE"" Y QUIERE ""REZAR"" POR CFK, PARA QUE ""VUELVA"" #URL#",Not Hope,Not Hope,6005
RT #USER# Deseando estaba de este tour de CNCO pero es el último que hacen y no quiero que llegue.,Not Hope,Not Hope,8835
Cuba: el sueño mojado de la *GENERACIÓN IDIOTA* | Agustín Laje #URL# via #USER#,Not Hope,Not Hope,7
"#USER# El tipo es un man sin ningún talento real o aprovechable, que quiere vivir como rey tener la mujer trofeo y gastar y gastar, se encontró con una mina de oro con el papá presidente.",Not Hope,Not Hope,5419
"#USER# En el proceso anterior lei muchas veces ""cualquier constitución será mejor que la que tenemos ahora"". Pienso que, al igual que la vez anterior, hay que esperar el producto final y votar a conciencia, si es que uno cree que es mejor o no. Eso de rechazar o anular sin saber, jamás.",Not Hope,Not Hope,6313
voy a rezar todo lo que tenga que rezar para que esta vez exo al completo canten esta canción en el fanmeeting  https://t.co/JGl0U4hDis,Not Hope,Not Hope,9105
"Chicos esto es terrible. Es el abandono, la desidia en su máxima expresión. Nunca tuve tantas ganas de irme de Rosario como en estos últimos meses. Ya perdimos todo tipo de esperanza. #URL#",Not Hope,Not Hope,1642
"Este testimonio del patrullero es de un héroe Me causa dolor e impotencia que el batallón del Ejército a escasos metro de los sucesos, no hicieron ABSOLUTAMENTE nada para proteger a sus compañeros policias. Ojalá desde el Congreso prospere #MocionDeCensura contra Mindefensa. #URL#",Hope,Generalized Hope,7730
RT #USER# Soñé que ganaba un premio de Ibai y que conocía a #USER# y a #USER# 😔😔😔 sad pq era un sueño,Not Hope,Not Hope,8234
No le deseo a nadie el sentimiento que tengo ahora mismo,Not Hope,Not Hope,7512
me voy a bañar con la esperanza de no salir viva,Hope,Realistic Hope,7557
"Pero bueno, que se puede esperar de un burro mas que una patada",Not Hope,Not Hope,3231
"Anhelo la llegada de alguien que disipe esa descabellada idea de que estoy destinada a la soledad, esa misma idea que me pesa más que mi propia rutina, más que mi propio cuerpo",Hope,Unrealistic Hope,4811
"ℹ️ A la finalización de la Eucaristía, a￼lrededor de las 20:15h, tendrá lugar el traslado del Cristo de las Flores a la I.M. de Ntra. Sra. de la Palma para comenzar en el interior de la misma, el rezo del Vía Crucis Penitencial.  #laColumna #URL#",Not Hope,Not Hope,4174
"Este pende....azo! El aeropuerto de Texcoco no se hará jamás, y si se hubiera continuado en la construcción lo hubieran terminado en 2026! Y si es mejor esperar 3 horas de qué te quejas animal? #URL#",Not Hope,Not Hope,8425
La única esperanza para Venezuela es Donal Trump en la Presidencia. Ojalá y no vuelva a invitar al mamerto del Ultra interino.. al payaso de circo barato #URL#,Hope,Realistic Hope,4478
Casi no tiene importancia las razones o las formas de la Asamblea para botar al presidente pero sí representan el anhelo de un pueblo engañado y olvidado.,Not Hope,Not Hope,6006
"Andrés Manuel #USER# deseo desmientas está nota en tu sección ""Quién es quién en las mentiras"" de tu mañanera del próximo miércoles. No porqué no lo crea, o porqué esté contigo, es porque cada vez hay más de tus trapos sucios en las ""benditas redes sociales"". #URL#",Not Hope,Not Hope,1246
"Nunca te dije nada , pero no sabes cuanto tiempo me quedé viendo la foto que subiste con la persona q amabas, deseando ser yo :'(",Not Hope,Not Hope,3356
"#USER# Awww🥺🥺🥺 te mando un abrasito kat, se que en algún momento Min hablara de esto o los miembros tocaran el tema, solo hay que esperar 🥺",Not Hope,Not Hope,1624
#USER# Es que los temas que tiene... Don't blame me es mi himno Sweet nothing. Call it what you want. Yo le rezo a ella es mi diosa del amor,Not Hope,Not Hope,4296
"¡129 Nuevos hogares para Rodeo! 🏡En el Barrio Cuesta del Viento, 129 familias iglesianas cumplieron el gran anhelo de tener la casa propia.  Priorizamos el interés colectivo, entendiendo la obra pública como generadora de empleo y más oportunidades de desarrollo. #URL#",Not Hope,Not Hope,5183
